file,precision,registers,version,block,sort,kernel time,total time,memory
2_RANDCONSTHEIGHT,float,-,3,32,H,172145,175771,167156344
2_RANDCONSTHEIGHT,float,-,3,64,-,2396002,2397445,295615608
2_RANDCONSTHEIGHT,float,-,3,64,w,112667,115725,167203960
2_RANDCONSTHEIGHT,float,-,3,64,W,104953,107974,167203960
2_RANDCONSTHEIGHT,float,-,3,64,h,112609,115625,167203960
2_RANDCONSTHEIGHT,float,-,3,64,H,105010,108036,167203960
2_RANDCONSTHEIGHT,float,-,3,128,-,2396119,2397515,297595000
2_RANDCONSTHEIGHT,float,-,3,128,w,113551,116723,167329912
2_RANDCONSTHEIGHT,float,-,3,128,W,105224,108286,167329912
2_RANDCONSTHEIGHT,float,-,3,128,h,113312,116381,167329912
2_RANDCONSTHEIGHT,float,-,3,128,H,105025,108055,167329912
2_RANDCONSTHEIGHT,float,-,3,256,-,2438285,2440059,298634360
2_RANDCONSTHEIGHT,float,-,3,256,w,116274,119653,167644280
2_RANDCONSTHEIGHT,float,-,3,256,W,107594,110955,167644280
2_RANDCONSTHEIGHT,float,-,3,256,h,116204,119623,167644280
2_RANDCONSTHEIGHT,float,-,3,256,H,107506,110919,167644280
2_RANDCONSTHEIGHT,float,-,3,512,-,2412524,2414234,299075192
2_RANDCONSTHEIGHT,float,-,3,512,w,117257,120697,168142456
2_RANDCONSTHEIGHT,float,-,3,512,W,109615,112975,168142456
2_RANDCONSTHEIGHT,float,-,3,512,h,117275,120628,168142456
2_RANDCONSTHEIGHT,float,-,3,512,H,109593,112974,168142456
2_RANDCONSTHEIGHT,double,-,1,32,-,1279042,1280089,332224596
2_RANDCONSTHEIGHT,double,-,1,32,w,1347172,1354050,332486740
2_RANDCONSTHEIGHT,double,-,1,32,W,1337880,1344782,332486740
2_RANDCONSTHEIGHT,double,-,1,32,h,1347706,1354684,332486740
2_RANDCONSTHEIGHT,double,-,1,32,H,1338259,1345187,332486740
2_RANDCONSTHEIGHT,double,-,1,64,-,1388272,1389337,332224596
2_RANDCONSTHEIGHT,double,-,1,64,w,1497268,1504169,332486740
2_RANDCONSTHEIGHT,double,-,1,64,W,1508476,1515327,332486740
2_RANDCONSTHEIGHT,double,-,1,64,h,1497254,1504170,332486740
2_RANDCONSTHEIGHT,double,-,1,64,H,1509290,1516208,332486740
2_RANDCONSTHEIGHT,double,-,1,128,-,1387600,1388649,332224596
2_RANDCONSTHEIGHT,double,-,1,128,w,1497889,1504826,332486740
2_RANDCONSTHEIGHT,double,-,1,128,W,1508219,1515120,332486740
2_RANDCONSTHEIGHT,double,-,1,128,h,1496952,1503835,332486740
2_RANDCONSTHEIGHT,double,-,1,128,H,1508313,1515341,332486740
2_RANDCONSTHEIGHT,double,-,1,256,-,1271887,1272939,332224596
2_RANDCONSTHEIGHT,double,-,1,256,w,1339930,1346860,332486740
2_RANDCONSTHEIGHT,double,-,1,256,W,1330245,1337091,332486740
2_RANDCONSTHEIGHT,double,-,1,256,h,1339473,1346401,332486740
2_RANDCONSTHEIGHT,double,-,1,256,H,1328926,1335829,332486740
2_RANDCONSTHEIGHT,double,-,1,512,-,1271872,1272937,332224596
2_RANDCONSTHEIGHT,double,-,1,512,w,1354708,1361619,332486740
2_RANDCONSTHEIGHT,double,-,1,512,W,1326345,1333355,332486740
2_RANDCONSTHEIGHT,double,-,1,512,h,1355078,1362013,332486740
2_RANDCONSTHEIGHT,double,-,1,512,H,1326794,1333739,332486740
2_RANDCONSTHEIGHT,double,-,2,32,-,2730691,2732778,596967604
2_RANDCONSTHEIGHT,double,-,2,32,w,550072,557856,597229748
2_RANDCONSTHEIGHT,double,-,2,32,W,540800,548633,597229748
2_RANDCONSTHEIGHT,double,-,2,32,h,549570,557446,597229748
2_RANDCONSTHEIGHT,double,-,2,32,H,540523,548375,597229748
2_RANDCONSTHEIGHT,double,-,2,64,-,2787794,2789800,596967604
